tax_id,ncbi_name,ncbi_rank,species_tax_id,species_name,mapping_source
1422,Geobacillus stearothermophilus,species,1422.0,Geobacillus stearothermophilus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1423,Bacillus subtilis,species,1423.0,Bacillus subtilis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1427,Bacillus thermoproteolyticus,species,1427.0,Bacillus thermoproteolyticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1428,Bacillus thuringiensis,species,1428.0,Bacillus thuringiensis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1452,Bacillus atrophaeus,species,1452.0,Bacillus atrophaeus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1464,Paenibacillus larvae,species,1464.0,Paenibacillus larvae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1465,Brevibacillus laterosporus,species,1465.0,Brevibacillus laterosporus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1474,Sporosarcina pasteurii,species,1474.0,Sporosarcina pasteurii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1488,Clostridium acetobutylicum,species,1488.0,Clostridium acetobutylicum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1491,Clostridium botulinum,species,1491.0,Clostridium botulinum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1492,Clostridium butyricum,species,1492.0,Clostridium butyricum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1496,Clostridioides difficile,species,1496.0,Clostridioides difficile,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1501,Clostridium pasteurianum,species,1501.0,Clostridium pasteurianum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1502,Clostridium perfringens,species,1502.0,Clostridium perfringens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1504,Clostridium septicum,species,1504.0,Clostridium septicum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1509,Clostridium sporogenes,species,1509.0,Clostridium sporogenes,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1512,[Clostridium] symbiosum,species,1512.0,[Clostridium] symbiosum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1513,Clostridium tetani,species,1513.0,Clostridium tetani,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1520,Clostridium beijerinckii,species,1520.0,Clostridium beijerinckii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1529,Clostridium cadaveris,species,1529.0,Clostridium cadaveris,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1532,Blautia producta,species,1532.0,Blautia producta,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1533,Clostridium fallax,species,1533.0,Clostridium fallax,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1535,[Clostridium] leptum,species,1535.0,[Clostridium] leptum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1539,Clostridium malenominatum,species,1539.0,Clostridium malenominatum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1549,Faecalispora sporosphaeroides,species,1549.0,Faecalispora sporosphaeroides,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1550,Clostridium subterminale,species,1550.0,Clostridium subterminale,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1559,Clostridium tertium,species,1559.0,Clostridium tertium,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1561,Clostridium baratii,species,1561.0,Clostridium baratii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1571,Sporosarcina ureae,species,1571.0,Sporosarcina ureae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1579,Lactobacillus acidophilus,species,1579.0,Lactobacillus acidophilus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1580,Levilactobacillus brevis,species,1580.0,Levilactobacillus brevis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1584,Lactobacillus delbrueckii,species,1584.0,Lactobacillus delbrueckii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1596,Lactobacillus gasseri,species,1596.0,Lactobacillus gasseri,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1597,Lacticaseibacillus paracasei,species,1597.0,Lacticaseibacillus paracasei,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1599,Latilactobacillus sakei,species,1599.0,Latilactobacillus sakei,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1624,Ligilactobacillus salivarius,species,1624.0,Ligilactobacillus salivarius,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1638,Listeria ivanovii,species,1638.0,Listeria ivanovii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1639,Listeria monocytogenes,species,1639.0,Listeria monocytogenes,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1640,Listeria seeligeri,species,1640.0,Listeria seeligeri,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1641,Listeria grayi,species,1641.0,Listeria grayi,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1642,Listeria innocua,species,1642.0,Listeria innocua,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1643,Listeria welshimeri,species,1643.0,Listeria welshimeri,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1648,Erysipelothrix rhusiopathiae,species,1648.0,Erysipelothrix rhusiopathiae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1652,Alloiococcus otitis,species,1652.0,Alloiococcus otitis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1655,Actinomyces naeslundii,species,1655.0,Actinomyces naeslundii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1656,Actinomyces viscosus,species,1656.0,Actinomyces viscosus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1659,Actinomyces israelii,species,1659.0,Actinomyces israelii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1660,Schaalia odontolytica,species,1660.0,Schaalia odontolytica,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1670,Arthrobacter citreus,species,1670.0,Arthrobacter citreus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1671,Pseudarthrobacter oxydans,species,1671.0,Pseudarthrobacter oxydans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1679,Bifidobacterium longum subsp. longum,subspecies,216816.0,Bifidobacterium longum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1680,Bifidobacterium adolescentis,species,1680.0,Bifidobacterium adolescentis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1681,Bifidobacterium bifidum,species,1681.0,Bifidobacterium bifidum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1682,Bifidobacterium longum subsp. infantis,subspecies,216816.0,Bifidobacterium longum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1685,Bifidobacterium breve,species,1685.0,Bifidobacterium breve,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1689,Bifidobacterium dentium,species,1689.0,Bifidobacterium dentium,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1694,Bifidobacterium pseudolongum,species,1694.0,Bifidobacterium pseudolongum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1697,Corynebacterium ammoniagenes,species,1697.0,Corynebacterium ammoniagenes,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1698,Brevibacterium epidermidis,species,1698.0,Brevibacterium epidermidis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1703,Brevibacterium linens,species,1703.0,Brevibacterium linens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1710,Cellulosimicrobium cellulans,species,1710.0,Cellulosimicrobium cellulans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1717,Corynebacterium diphtheriae,species,1717.0,Corynebacterium diphtheriae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1718,Corynebacterium glutamicum,species,1718.0,Corynebacterium glutamicum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1719,Corynebacterium pseudotuberculosis,species,1719.0,Corynebacterium pseudotuberculosis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1720,Corynebacterium sp.,species,1720.0,Corynebacterium sp.,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1725,Corynebacterium xerosis,species,1725.0,Corynebacterium xerosis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1735,Holdemanella biformis,species,1735.0,Holdemanella biformis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1736,Eubacterium limosum,species,1736.0,Eubacterium limosum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1747,Cutibacterium acnes,species,1747.0,Cutibacterium acnes,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1750,Arachnia propionica,species,1750.0,Arachnia propionica,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1763,Mycobacterium,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1764,Mycobacterium avium,species,1764.0,Mycobacterium avium,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1765,Mycobacterium tuberculosis variant bovis,biotype,1773.0,Mycobacterium tuberculosis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1767,Mycobacterium intracellulare,species,1767.0,Mycobacterium intracellulare,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1768,Mycobacterium kansasii,species,1768.0,Mycobacterium kansasii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1769,Mycobacterium leprae,species,1769.0,Mycobacterium leprae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1770,Mycobacterium avium subsp. paratuberculosis,subspecies,1764.0,Mycobacterium avium,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1772,Mycolicibacterium smegmatis,species,1772.0,Mycolicibacterium smegmatis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1773,Mycobacterium tuberculosis,species,1773.0,Mycobacterium tuberculosis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1774,Mycobacteroides chelonae,species,1774.0,Mycobacteroides chelonae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1778,Mycobacterium gordonae,species,1778.0,Mycobacterium gordonae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1780,Mycobacterium malmoense,species,1780.0,Mycobacterium malmoense,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1781,Mycobacterium marinum,species,1781.0,Mycobacterium marinum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1783,Mycobacterium scrofulaceum,species,1783.0,Mycobacterium scrofulaceum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1784,Mycobacterium simiae,species,1784.0,Mycobacterium simiae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1787,Mycobacterium szulgai,species,1787.0,Mycobacterium szulgai,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1789,Mycobacterium xenopi,species,1789.0,Mycobacterium xenopi,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1809,Mycobacterium ulcerans,species,1809.0,Mycobacterium ulcerans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1810,Mycolicibacterium vaccae,species,1810.0,Mycolicibacterium vaccae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1823,Nocardia otitidiscaviarum,species,1823.0,Nocardia otitidiscaviarum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1824,Nocardia asteroides,species,1824.0,Nocardia asteroides,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1828,Rhodococcoides fascians,species,1828.0,Rhodococcoides fascians,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1867,Actinoplanes teichomyceticus,species,1867.0,Actinoplanes teichomyceticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1883,Streptomyces,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1888,Streptomyces albus,species,1888.0,Streptomyces albus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1890,Streptomyces antibioticus,species,1890.0,Streptomyces antibioticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1895,Streptomyces avidinii,species,1895.0,Streptomyces avidinii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1902,Streptomyces coelicolor,species,1902.0,Streptomyces coelicolor,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1911,Streptomyces griseus,species,1911.0,Streptomyces griseus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1912,Streptomyces hygroscopicus,species,1912.0,Streptomyces hygroscopicus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1916,Streptomyces lividans,species,1916.0,Streptomyces lividans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1922,Streptomyces plicatus,species,1922.0,Streptomyces plicatus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1930,Streptomyces scabiei,species,1930.0,Streptomyces scabiei,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
1934,Streptomyces thermovulgaris,species,1934.0,Streptomyces thermovulgaris,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2045,Pimelobacter simplex,species,2045.0,Pimelobacter simplex,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2052,Mobiluncus mulieris,species,2052.0,Mobiluncus mulieris,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2097,Mycoplasmoides genitalium,species,2097.0,Mycoplasmoides genitalium,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2107,Mycoplasmopsis pulmonis,species,2107.0,Mycoplasmopsis pulmonis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2115,Mycoplasmopsis fermentans,species,2115.0,Mycoplasmopsis fermentans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2123,Mycoplasma putrefaciens,species,2123.0,Mycoplasma putrefaciens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2130,Ureaplasma urealyticum,species,2130.0,Ureaplasma urealyticum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2133,Spiroplasma citri,species,2133.0,Spiroplasma citri,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2136,Spiroplasma monobiae,species,2136.0,Spiroplasma monobiae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2137,Spiroplasma apis,species,2137.0,Spiroplasma apis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2148,Acholeplasma laidlawii,species,2148.0,Acholeplasma laidlawii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2190,Methanocaldococcus jannaschii,species,2190.0,Methanocaldococcus jannaschii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2303,Thermoplasma acidophilum,species,2303.0,Thermoplasma acidophilum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2336,Thermotoga maritima,species,2336.0,Thermotoga maritima,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2734,Symbiobacterium thermophilum,species,2734.0,Symbiobacterium thermophilum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2741,Peptococcus niger,species,2741.0,Peptococcus niger,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2748,Carnobacterium divergens,species,2748.0,Carnobacterium divergens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2750,Carnobacterium mobile,species,2750.0,Carnobacterium mobile,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2751,Carnobacterium maltaromaticum,species,2751.0,Carnobacterium maltaromaticum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
2752,Carnobacterium funditum,species,2752.0,Carnobacterium funditum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
3046,Dunaliella salina,species,3046.0,Dunaliella salina,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
3047,Dunaliella tertiolecta,species,3047.0,Dunaliella tertiolecta,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
3055,Chlamydomonas reinhardtii,species,3055.0,Chlamydomonas reinhardtii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
3112,Prototheca zopfii,species,3112.0,Prototheca zopfii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
3827,Cicer arietinum,species,3827.0,Cicer arietinum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4784,Phytophthora capsici,species,4784.0,Phytophthora capsici,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4785,Phytophthora cinnamomi,species,4785.0,Phytophthora cinnamomi,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4787,Phytophthora infestans,species,4787.0,Phytophthora infestans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4788,Phytophthora megasperma,species,4788.0,Phytophthora megasperma,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4790,Phytophthora nicotianae,species,4790.0,Phytophthora nicotianae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4792,Phytophthora nicotianae,species,4792.0,Phytophthora nicotianae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4796,Phytophthora palmivora,species,4796.0,Phytophthora palmivora,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4839,Rhizomucor miehei,species,4839.0,Rhizomucor miehei,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4840,Rhizomucor pusillus,species,4840.0,Rhizomucor pusillus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4841,Mucor racemosus,species,4841.0,Mucor racemosus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4842,Rhizopus,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4843,Rhizopus microsporus var. chinensis,varietas,58291.0,Rhizopus microsporus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4846,Rhizopus stolonifer,species,4846.0,Rhizopus stolonifer,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4847,Rhizopus microsporus var. oligosporus,varietas,58291.0,Rhizopus microsporus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4896,Schizosaccharomyces pombe,species,4896.0,Schizosaccharomyces pombe,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4903,Williopsis jadinii,species,4903.0,Williopsis jadinii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4909,Pichia kudriavzevii,species,4909.0,Pichia kudriavzevii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4911,Kluyveromyces marxianus,species,4911.0,Kluyveromyces marxianus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4921,Pichia norvegensis,species,4921.0,Pichia norvegensis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4926,Pichia membranifaciens,species,4926.0,Pichia membranifaciens,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4927,Hansenula anomala,species,4927.0,Hansenula anomala,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4929,Meyerozyma guilliermondii,species,4929.0,Meyerozyma guilliermondii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4932,Saccharomyces cerevisiae,species,4932.0,Saccharomyces cerevisiae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4950,Torulaspora delbrueckii,species,4950.0,Torulaspora delbrueckii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4952,Yarrowia lipolytica,species,4952.0,Yarrowia lipolytica,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4954,Zygosaccharomyces bailii,species,4954.0,Zygosaccharomyces bailii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4956,Zygosaccharomyces rouxii,species,4956.0,Zygosaccharomyces rouxii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
4959,Debaryomyces hansenii,species,4959.0,Debaryomyces hansenii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5016,Bipolaris maydis,species,5016.0,Bipolaris maydis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5025,Venturia inaequalis,species,5025.0,Venturia inaequalis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5037,Histoplasma capsulatum,species,5037.0,Histoplasma capsulatum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5039,Blastomyces dermatitidis,species,5039.0,Blastomyces dermatitidis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5044,Hapsidospora chrysogena,species,5044.0,Hapsidospora chrysogena,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5054,Aspergillus amstelodami,species,5054.0,Aspergillus amstelodami,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5057,Aspergillus clavatus,species,5057.0,Aspergillus clavatus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5058,Aspergillus ficuum,species,5058.0,Aspergillus ficuum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5059,Aspergillus flavus,species,5059.0,Aspergillus flavus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5061,Aspergillus niger,species,5061.0,Aspergillus niger,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5062,Aspergillus oryzae,species,5062.0,Aspergillus oryzae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5064,Aspergillus restrictus,species,5064.0,Aspergillus restrictus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5066,Aspergillus wentii,species,5066.0,Aspergillus wentii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5067,Aspergillus parasiticus,species,5067.0,Aspergillus parasiticus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5068,Aspergillus tubingensis,species,5068.0,Aspergillus tubingensis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5074,Penicillium brevicompactum,species,5074.0,Penicillium brevicompactum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5076,Penicillium chrysogenum,species,5076.0,Penicillium chrysogenum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5077,Penicillium citrinum,species,5077.0,Penicillium citrinum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5078,Penicillium griseofulvum,species,5078.0,Penicillium griseofulvum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5082,Penicillium roqueforti,species,5082.0,Penicillium roqueforti,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5085,Aspergillus fumigatus,species,5085.0,Aspergillus fumigatus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5098,Monascus purpureus,species,5098.0,Monascus purpureus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5101,Amorphotheca resinae,species,5101.0,Amorphotheca resinae,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5111,Claviceps purpurea,species,5111.0,Claviceps purpurea,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5127,Fusarium fujikuroi,species,5127.0,Fusarium fujikuroi,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5141,Neurospora crassa,species,5141.0,Neurospora crassa,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5180,Sclerotinia sclerotiorum,species,5180.0,Sclerotinia sclerotiorum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5207,Cryptococcus neoformans,species,5207.0,Cryptococcus neoformans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5252,Ceratobasidium cornigerum,species,5252.0,Ceratobasidium cornigerum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5264,Uromyces appendiculatus,species,5264.0,Uromyces appendiculatus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5322,Pleurotus ostreatus,species,5322.0,Pleurotus ostreatus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5325,Trametes versicolor,species,5325.0,Trametes versicolor,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5334,Schizophyllum commune,species,5334.0,Schizophyllum commune,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5384,Suillus luteus,species,5384.0,Suillus luteus,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5417,Vanrija humicola,species,5417.0,Vanrija humicola,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5457,Colletotrichum gloeosporioides,species,5457.0,Colletotrichum gloeosporioides,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5462,Colletotrichum lagenaria,species,5462.0,Colletotrichum lagenaria,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5465,Colletotrichum orbiculare,species,5465.0,Colletotrichum orbiculare,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5467,Colletotrichum truncatum,species,5467.0,Colletotrichum truncatum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5475,Candida,genus,,,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5476,Candida albicans,species,5476.0,Candida albicans,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5477,[Candida] boidinii,species,5477.0,[Candida] boidinii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5480,Lodderomyces parapsilosis,species,5480.0,Lodderomyces parapsilosis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5481,Diutina rugosa,species,5481.0,Diutina rugosa,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5482,Candida tropicalis,species,5482.0,Candida tropicalis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5486,Candida viswanathii,species,5486.0,Candida viswanathii,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5501,Coccidioides immitis,species,5501.0,Coccidioides immitis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5503,Curvularia lunata,species,5503.0,Curvularia lunata,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5507,Fusarium oxysporum,species,5507.0,Fusarium oxysporum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5514,Fusarium sporotrichioides,species,5514.0,Fusarium sporotrichioides,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5515,Fusarium acuminatum,species,5515.0,Fusarium acuminatum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5516,Fusarium culmorum,species,5516.0,Fusarium culmorum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5518,Fusarium graminearum,species,5518.0,Fusarium graminearum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5520,Microdochium nivale,species,5520.0,Microdochium nivale,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5523,Fusarium lateritium,species,5523.0,Fusarium lateritium,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5535,Rhodotorula glutinis,species,5535.0,Rhodotorula glutinis,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5537,Rhodotorula mucilaginosa,species,5537.0,Rhodotorula mucilaginosa,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
5544,Trichoderma harzianum,species,5544.0,Trichoderma harzianum,"NCBI Taxonomy EFetch, retrieved 2026-08-10"
